Transaction_ID,LORRY_ID,WEIGHT,DELIVERY_TIME
c1a89408-9fb9-486a-84f2-fbd55f2ced2c,PJS_6315,5000,2025-01-07T12:52:00
b7fb9801-d9c3-472b-a933-9c6b905ffcb3,PPB_6985,5000,2025-01-07T05:21:00
77257874-62f1-4189-bcd9-0e3cdd659450,PIM_3630,5000,2025-01-07T16:24:00
6cce57fb-4fcc-4ceb-8272-c33800840b77,POJ_6571,5000,2025-01-07T13:07:00
3e43a251-f799-4e6b-93e4-1aa43aebfed0,PVI_2874,5000,2025-01-07T16:17:00
8c2021ae-93dc-45c4-80fe-d67c32180483,PHK_7444,5000,2025-01-07T13:00:00
e3dab978-0431-49d6-8ae9-b340d02b1643,PEU_3863,5000,2025-01-07T00:25:00
bbd1f3ec-fab1-4dd0-a21a-35fe31f7d0bf,PGI_7655,5000,2025-01-07T14:08:00
8abf0ad2-7ab1-4023-aeec-01120f41b00c,PGF_7095,5000,2025-01-07T15:19:00
07cd5afa-7c68-4760-92cc-e723c734f9e3,PKM_5526,5000,2025-01-07T19:18:00
b9fe1eb1-5bfa-4b20-8240-e61d4c263e2c,PLU_1710,5000,2025-01-07T15:42:00
06d3a1b7-1864-43b1-afad-0fd7f9f7700d,PFA_1463,5000,2025-01-07T08:30:00
80958772-7699-46f4-a17a-87c8716c58d7,PVH_6743,5000,2025-01-07T00:50:00
90cd768d-539e-417c-bcd0-517894939a1c,PZA_4247,5000,2025-01-07T09:00:00
ad94a06e-6039-4df2-aa1d-b39e6471f7a8,PVL_5898,5000,2025-01-07T12:16:00
f6e887b4-73fe-4e6c-88c3-5ca97aae7b50,PET_6292,5000,2025-01-07T12:06:00
27a2bfdb-cdb3-424d-b426-cb4776c94ca9,PEH_5155,5000,2025-01-07T17:05:00
d23da5a8-a417-4d1f-9bf6-a56d43a2ae5c,PUU_4004,5000,2025-01-07T23:49:00
d755a372-eefb-4c8f-be20-40f5240ea1aa,PQB_5718,5000,2025-01-07T04:58:00
529108bc-fa0b-4055-a197-a1792b893569,PBS_4790,5000,2025-01-07T22:53:00
9c435d77-1b5f-4e70-b400-817685cec7bf,PUK_2217,5000,2025-01-07T12:46:00
88fb7ed5-479e-477f-af08-242987702350,PGN_1749,5000,2025-01-07T06:21:00
64f42a19-ab60-4097-918d-eabaed0eb510,PCX_1512,5000,2025-01-07T03:27:00
51debd2e-7204-4693-9629-4695304721d5,PNN_7084,5000,2025-01-07T04:03:00
2054c137-857a-410e-83d7-cf30f579a4e4,PJT_4883,5000,2025-01-07T18:38:00
11932643-8200-4d6b-8ac8-5d9071384bd2,PSH_1670,10000,2025-01-07T00:03:00
7e603836-276c-43a7-8501-a1510b17c95a,PRF_6460,10000,2025-01-07T01:10:00
19881980-1443-40d0-866f-b7739100ad60,PGP_6442,10000,2025-01-07T04:23:00
361362b7-9e4f-4fea-b8f0-5bbbc84fb85f,PML_5207,10000,2025-01-07T18:48:00
a67fe27e-4906-4fb2-905b-1e26a9b3e6d5,PRM_4874,10000,2025-01-07T01:09:00
db558aee-f383-4dc1-b725-d1bcc06e1932,PIM_7100,10000,2025-01-07T04:40:00
f7c2ebca-af51-4ca1-84c8-2e775e023eb5,PKL_5329,10000,2025-01-07T09:02:00
0e13f837-9e97-4936-8ee1-fdbec7bd2b18,PXU_2259,10000,2025-01-07T11:20:00
49e5f2f2-8d23-4194-9aa7-87193048cf01,PZV_7776,10000,2025-01-07T13:51:00
d5d2b7e5-3aa9-4cf5-ad70-d2f8bf7d694a,PQM_3298,10000,2025-01-07T15:25:00
29f1331f-e9f0-4e99-9d3d-b9bac5253e91,PFC_5696,10000,2025-01-07T10:18:00
b7b72be8-98e2-4dcc-970a-8d79befaf693,PER_7097,10000,2025-01-07T05:37:00
0277240b-cba2-4a83-b1db-81e418d4f971,PUS_4723,10000,2025-01-07T07:00:00
3993ca93-f494-42e2-a22e-77aa7ca8cf6a,PYM_7835,10000,2025-01-07T09:22:00
23f7e856-4c5f-4780-8d09-3f3d70f0772e,PKB_3901,10000,2025-01-07T06:47:00
605570a9-07e8-4277-800e-e7cafddc40ea,PEJ_1327,10000,2025-01-07T05:17:00
21ab973a-0837-4a35-bb77-0e2aa12650ef,PDJ_6722,10000,2025-01-07T04:26:00
38274977-7857-4495-8adf-3c2071c1706b,PGM_2289,10000,2025-01-07T21:13:00
7f8c58bf-b34e-4bb3-975c-5ae31045b945,PNR_6499,10000,2025-01-07T00:41:00
a827aa3b-8a50-4e8b-bc41-e1d047a5683d,PSG_1762,10000,2025-01-07T02:13:00
b00aff5f-3702-4408-8fa6-2943bab426ed,PSE_2077,1500,2025-01-08T17:24:00
3ef4f570-8eca-4270-8879-dcd7909e0b8b,PGI_1657,1500,2025-01-08T00:35:00
2977cd4e-46fd-44ce-9f4d-725c82f1285a,PBF_1309,1500,2025-01-08T01:37:00
3aeb00cc-1f86-4a3f-b828-f5bd18a8debc,PIG_6370,1500,2025-01-08T13:25:00
833e7c52-042d-46c4-a6f0-343db16ffe6b,PSN_4094,1500,2025-01-08T16:37:00
520e3118-e769-4da6-a45b-410a9cdb5051,PIP_6494,1500,2025-01-08T07:17:00
d36a64b8-2a91-4b27-bdff-eaa373917ec2,PYL_2247,1500,2025-01-08T21:11:00
f8892263-87a5-4998-bb77-d031c4eb50d2,PLX_2931,1500,2025-01-08T11:17:00
0616f56b-d991-496b-99ae-c43fc431070f,PCO_1299,1500,2025-01-08T13:36:00
5c4def67-d18b-48b8-9338-eb1c3d9e4744,PZP_2210,1500,2025-01-08T06:46:00
7f58ef96-60e7-4608-991a-29b750b6b9b1,PQX_5811,1500,2025-01-08T08:54:00
dfc970a1-f1ed-4794-9d74-4ab0de1c69d8,PLN_7211,1500,2025-01-08T20:26:00
ba9b0cdb-f0a8-45f0-84a2-aca31fc9f377,PWS_7722,1500,2025-01-08T17:31:00
251f9962-6506-4fe8-8ae4-cbddebae20ad,PLT_5943,1500,2025-01-08T02:06:00
4bc62ff4-9e57-4f2e-a72a-fb0b0c4edd2f,PFO_1820,1500,2025-01-08T08:50:00
fb643150-7973-4d23-88ab-90ba1101900e,PNM_5774,1500,2025-01-08T18:22:00
fe9a5c04-101c-4ed8-988b-cc2de7427b09,PXV_5937,1500,2025-01-08T01:19:00
34aad153-7454-4a3d-b915-4bc514ea0d88,POI_2105,1500,2025-01-08T10:10:00
bbf5b541-e26f-4a63-9856-7b15bd50ebc5,POJ_7246,1500,2025-01-08T03:23:00
0ae3c61a-551e-478b-88a6-249755d1a304,PWG_3753,1500,2025-01-08T18:34:00
33b79509-8d2a-43a9-8812-f78749bacad0,PPT_5537,5000,2025-01-08T04:36:00
c77dbfb9-4270-42fc-932a-d33282825d28,PWV_5480,5000,2025-01-08T13:25:00
f6e1fe83-3f16-4e4c-a377-0400ae2ed77e,PVZ_2268,5000,2025-01-08T21:23:00
d2d20467-4f08-46ea-a541-ceb91e9ca62c,PAT_5947,5000,2025-01-08T19:59:00
7d9536bf-8e6a-4f5a-af86-a7aa6115c00c,PNM_7623,5000,2025-01-08T06:28:00
8031d296-b81c-4bc3-b124-a618a9cddbe6,PKX_6924,5000,2025-01-08T14:21:00
ea632bf1-c5c3-4b44-9aa5-4e79af956be9,PAL_2684,5000,2025-01-08T18:54:00
f3c6d734-d30d-4150-a853-753fcb005c66,PQL_1347,5000,2025-01-08T14:52:00
39ade3e9-4c30-4f6e-be20-e6337c3c1644,PAU_3638,5000,2025-01-08T08:27:00
20c75c5d-596d-4d9e-aba0-737b60193c0c,PUT_2054,5000,2025-01-08T23:43:00
3a6ae089-2812-49c5-b397-fbd67e4a885b,PNP_6723,5000,2025-01-08T00:34:00
6a987440-8264-4dc0-80ca-1ab9af5b0bf4,PDW_4311,5000,2025-01-08T09:56:00
43690fbf-7146-485f-b3eb-1be391daa2a8,PWY_6366,5000,2025-01-08T21:27:00
1b23bdfb-ffeb-4fb3-9b93-4c0d6fb5f05e,PYH_2183,5000,2025-01-08T22:54:00
2d38d5ce-c8de-45e5-a1a4-8d6a622610e0,PVA_2020,5000,2025-01-08T05:08:00
ac2746d2-3f4f-4db8-9a03-47f3e2e98d3b,PJP_3105,5000,2025-01-08T17:43:00
0c419a97-916d-427a-acb8-ed2ade6329e5,PQJ_6147,5000,2025-01-08T19:07:00
1cca8e10-6e38-4700-a47e-ae3cfb48140b,PAZ_2651,5000,2025-01-08T01:32:00
6d01d6cb-3782-4760-8573-5b6e4d34bcf6,PPH_1417,5000,2025-01-08T04:20:00
ba5be9ab-f1d6-4508-8d72-790408aacdca,PUP_4870,5000,2025-01-08T06:00:00
eaf3157a-fea6-4ae7-b084-fd5e3e649af9,PFE_3642,5000,2025-01-08T15:59:00
cabcac95-b8f3-4d31-a58d-900ef9a0787d,PCW_6392,5000,2025-01-08T07:34:00
f07f28ce-ea3a-4391-95b0-22ae201a8a57,PWT_3077,5000,2025-01-08T21:41:00
fa02b1de-3771-4f97-b64f-1f10a98134a9,PFZ_2052,5000,2025-01-08T13:30:00
0ac655ea-0bea-4991-948f-e263dd081016,PSW_5507,5000,2025-01-08T13:29:00
f0f9e9af-35ae-4257-9b6d-7846c70a4445,PUG_7878,5000,2025-01-08T20:30:00
bf5344de-ab86-4ddf-ab53-0f97d568c2d6,PXB_3361,5000,2025-01-08T04:06:00
fad7c58a-c38e-494a-812e-73e7f0af1c27,PKD_5157,5000,2025-01-08T01:41:00
7f61b1bc-f8ad-4aeb-ba90-610aa7f0a221,PTD_7043,5000,2025-01-08T18:26:00
440285ea-a73e-4bb2-afaa-bd55038da0c4,PKT_3072,5000,2025-01-08T12:01:00
a4e4df7d-6fa6-4000-b533-0fcef416e230,PUB_6765,5000,2025-01-08T09:45:00
377f916b-f743-4dfe-8880-d9f2eb84a740,PIS_3543,5000,2025-01-08T04:26:00
30008de1-b2f3-4aea-beba-17170dfe481f,PGK_2875,5000,2025-01-08T00:23:00
9476eab6-3237-41a4-a46e-c6d10ab25ae8,PPX_6094,5000,2025-01-08T21:54:00
d299217a-dd9a-408c-b702-5563cfab1c05,PND_2043,5000,2025-01-08T01:31:00
89bc651a-74c5-4763-b677-37b515728be9,PJS_6315,5000,2025-01-08T03:33:00
f0976419-7def-4c6d-a183-a6869cd4e069,PPB_6985,5000,2025-01-08T17:23:00
211a9215-2224-4534-9a66-c17cbec4e90b,PIM_3630,5000,2025-01-08T00:14:00
00e21c77-0d5f-4555-9ee4-72a391bf14d5,POJ_6571,5000,2025-01-08T22:10:00
45a55b93-ef1f-4c17-ba4f-27ffb3191d26,PVI_2874,5000,2025-01-08T22:56:00
28e35a88-7333-45e6-a7cc-c6888894b16e,PHK_7444,5000,2025-01-08T17:50:00
f7bf8e5b-354b-4eed-a70f-164925487e51,PEU_3863,5000,2025-01-08T04:00:00
429197b3-175f-455a-86b1-ea339e62e85f,PGI_7655,5000,2025-01-08T03:28:00
437a0d71-49ce-448a-96db-e6c28dce4de7,PGF_7095,5000,2025-01-08T19:21:00
8e24fbb0-f597-4c3c-afd9-fe7250dfb745,PKM_5526,5000,2025-01-08T03:47:00
143ba5f8-e076-4b33-8f81-cc31d2553e50,PLU_1710,5000,2025-01-08T05:10:00
f54fc7cb-3f8c-435f-b0f1-69540b800dc8,PFA_1463,5000,2025-01-08T12:07:00
4ae1e0d1-6099-4330-b60d-2c871250dba5,PVH_6743,5000,2025-01-08T21:15:00
91f3010c-8b90-4444-86ab-844178f7f183,PZA_4247,5000,2025-01-08T05:10:00
d88b3699-70c5-4749-885b-3345fecb9fce,PVL_5898,5000,2025-01-08T20:07:00
0d90684b-2769-4d11-bb0b-97891bfb081b,PET_6292,5000,2025-01-08T10:51:00
0e736f7d-a483-40ca-96e2-a7f5e006aafb,PEH_5155,5000,2025-01-08T11:13:00
92c5e0a1-db59-46be-9af1-a29b38a39355,PUU_4004,5000,2025-01-08T09:10:00
b0bd51dc-7bdc-41df-9d42-9a577dc13148,PQB_5718,5000,2025-01-08T08:06:00
d615064d-9430-4cfb-b9cb-2978abd88e5b,PBS_4790,5000,2025-01-08T07:20:00
c95999ca-58bd-4322-b6be-9dc960bae7d8,PUK_2217,5000,2025-01-08T12:16:00
961c3906-f477-4603-bded-50d0bfee8ccd,PGN_1749,5000,2025-01-08T09:05:00
2a81463e-5793-4689-9776-75c39cf18d66,PCX_1512,5000,2025-01-08T14:33:00
5dd36846-2522-4f43-8f17-93b7596e9e74,PNN_7084,5000,2025-01-08T23:36:00
4df277a3-9be5-42f9-b929-3ecb8f0cfad4,PJT_4883,5000,2025-01-08T07:52:00
17485916-45d5-46ef-a511-c68d6a430620,PSH_1670,10000,2025-01-08T01:32:00
ae1103ce-8cb1-4fec-9a8d-1b46d65e1ae2,PRF_6460,10000,2025-01-08T13:51:00
c2182b4e-0050-4059-9b89-4aed5363b229,PGP_6442,10000,2025-01-08T05:38:00
1466b00e-3296-41b4-b074-fd3ad0245d18,PML_5207,10000,2025-01-08T06:31:00
23b2f68f-15a5-4d09-a5e1-3a0a9e56c0a7,PRM_4874,10000,2025-01-08T15:17:00
34b91af5-10a9-4323-badf-43246bc06f5c,PIM_7100,10000,2025-01-08T11:17:00
8d5922ba-71e9-494a-acd1-7f1646cba982,PKL_5329,10000,2025-01-08T23:43:00
22a8f88d-477f-4baa-95dd-71f89f40bfdf,PXU_2259,10000,2025-01-08T18:33:00
7cd36c37-6d7d-47af-9520-bcbbb948c222,PZV_7776,10000,2025-01-08T20:20:00
bca2fdd0-275f-492d-a475-f6495db2e9ae,PQM_3298,10000,2025-01-08T00:49:00
80f913f9-5415-4194-add1-008147139251,PFC_5696,10000,2025-01-08T06:39:00
e995f761-36af-4d76-a44a-90110b11d67c,PER_7097,10000,2025-01-08T11:47:00
7ffed74a-aa46-4842-adba-98b9b38098b7,PUS_4723,10000,2025-01-08T04:41:00
4534ac55-b9a7-49d9-9117-5446eac2c875,PYM_7835,10000,2025-01-08T14:23:00
ae4872fe-2c64-44d2-aa07-b6ffeb6b8080,PKB_3901,10000,2025-01-08T12:55:00
fc804960-5e86-4062-91ac-c14cc576d03f,PEJ_1327,10000,2025-01-08T07:24:00
92a1b80f-dd0b-45fe-86f2-752a070ce1db,PDJ_6722,10000,2025-01-08T17:49:00
da80feff-ea88-478b-96ef-c17e9ff5363c,PGM_2289,10000,2025-01-08T08:06:00
aa7b8163-7db4-48c1-a1e9-fb18339cbc3e,PNR_6499,10000,2025-01-08T13:48:00
26eded78-a50e-46c2-8b1e-8a23c17669a3,PSG_1762,10000,2025-01-08T17:31:00
c62cb9c2-ecff-4ee9-99af-82442e5b9301,PSE_2077,1500,2025-01-09T09:25:00
73cd44c2-b6fa-4101-ac65-a0227aa61a62,PGI_1657,1500,2025-01-09T06:54:00
72d0550f-be3a-4edc-bbd3-8ef0549708c4,PBF_1309,1500,2025-01-09T04:48:00
8c359846-2a7b-4b2f-be70-92a0c63e4161,PIG_6370,1500,2025-01-09T22:26:00
a39a85fb-9ded-434a-b5d4-9658eb4c54d7,PSN_4094,1500,2025-01-09T13:57:00
7e79247e-02e8-413e-b086-786c0bc15100,PIP_6494,1500,2025-01-09T19:30:00
e510d377-0e31-4b5b-a0a4-1e35269f639a,PYL_2247,1500,2025-01-09T16:26:00
41511eec-ee13-435a-99d0-3dde123dca95,PLX_2931,1500,2025-01-09T15:51:00
86a243ff-d9ab-4a7b-8d66-60b3c062bdb6,PCO_1299,1500,2025-01-09T01:42:00
55fa93b1-24b7-4e2c-ace7-f2b3be8bc016,PZP_2210,1500,2025-01-09T23:50:00
4fc6ac6b-3f4c-4e98-9d11-baa78a62819f,PQX_5811,1500,2025-01-09T21:50:00
547a52df-765e-45a0-ae8e-fcf078ab288d,PLN_7211,1500,2025-01-09T21:24:00
59f44a04-054d-4d47-8cbe-f41392cdd04d,PWS_7722,1500,2025-01-09T10:22:00
e7431f3a-53f0-4284-92f9-aa335ea58c69,PLT_5943,1500,2025-01-09T18:35:00
104133ae-0f58-4b1d-8518-28caa58cd2d2,PFO_1820,1500,2025-01-09T10:37:00
81cf0f11-0853-45cd-8fa0-ca6e50ff8ca4,PNM_5774,1500,2025-01-09T08:19:00
257a833f-98af-4569-960a-266b353de56f,PXV_5937,1500,2025-01-09T15:29:00
40fe109f-97b1-4fbe-978e-778d07a882f1,POI_2105,1500,2025-01-09T16:47:00
76072cd0-a9cd-49ef-bd22-8a67f6e83e10,POJ_7246,1500,2025-01-09T05:54:00
c82bf6ce-047c-4b9a-983f-ff4660dba4cb,PWG_3753,1500,2025-01-09T07:07:00
bfe5bf38-efe8-48e2-907e-07ea4d22b038,PPT_5537,5000,2025-01-09T02:35:00
03e93c91-c52b-4758-87bd-559efdb6b697,PWV_5480,5000,2025-01-09T12:11:00
d0575241-c9ff-450a-98a8-76793f8d6adc,PVZ_2268,5000,2025-01-09T14:49:00
d4861f53-d8e6-4722-ad0a-982825191b51,PAT_5947,5000,2025-01-09T05:55:00
d056446a-42e4-4d58-879e-d80bd8442bb4,PNM_7623,5000,2025-01-09T10:30:00
448517de-3ddc-4dec-b6c8-9853ee0648e6,PKX_6924,5000,2025-01-09T19:51:00
f097e63a-5a04-4a97-8d2e-68060d9ee517,PAL_2684,5000,2025-01-09T13:34:00
81042973-46ab-472f-97ae-ecca20fce431,PQL_1347,5000,2025-01-09T06:38:00
a83a14b9-1431-4d7d-8d27-a9a5fa8dc45e,PAU_3638,5000,2025-01-09T01:07:00
35e7ce9c-f0f8-4056-9290-01bf30e0755a,PUT_2054,5000,2025-01-09T10:33:00
f882c922-0fbb-428e-8fa5-6b5a8e7c7214,PNP_6723,5000,2025-01-09T05:56:00
dbd097ca-4d0d-45d9-9b97-0298d8919308,PDW_4311,5000,2025-01-09T06:24:00
e2ac924b-666c-4015-92a8-3fcb5867b708,PWY_6366,5000,2025-01-09T20:03:00
786f88ae-c60f-4c79-b1bc-1383e7790dd6,PYH_2183,5000,2025-01-09T13:19:00
1a7200bd-5912-4adb-b0a3-50cf87601751,PVA_2020,5000,2025-01-09T03:15:00
039da0c9-4b4a-4e80-a383-4b80cbf6a951,PJP_3105,5000,2025-01-09T06:46:00
d88484c1-78f1-47c3-be5a-d7d5ac3cb25c,PQJ_6147,5000,2025-01-09T02:25:00
dc2797c2-bff9-47a7-875f-bcb490b1ec11,PAZ_2651,5000,2025-01-09T16:18:00
83789676-6998-453c-aa45-25ca1453f1d2,PPH_1417,5000,2025-01-09T20:43:00
5aa2f96b-c2eb-4d84-8ce4-2906b477f583,PUP_4870,5000,2025-01-09T19:46:00
33f37834-7ad6-44e3-a775-894676dee11d,PFE_3642,5000,2025-01-09T01:07:00
820adccb-941a-42b7-ad13-5e3da42bd303,PCW_6392,5000,2025-01-09T20:38:00
c2623fb3-d053-43c3-8bde-96279b062919,PWT_3077,5000,2025-01-09T12:07:00
688ddaf9-f084-469d-8fa6-b6bb1fb3efb5,PFZ_2052,5000,2025-01-09T13:03:00
e028d038-3fc6-4189-aa8c-6a37c212e65c,PSW_5507,5000,2025-01-09T13:08:00
531d1370-756b-4eaf-9663-f10344f4dec5,PUG_7878,5000,2025-01-09T10:53:00
44be3f6c-fd5a-47d4-a14e-916a032b7477,PXB_3361,5000,2025-01-09T05:55:00
3f42d602-62e3-49f5-a59b-240989f56154,PKD_5157,5000,2025-01-09T23:20:00
f9177cf2-3eae-41aa-8bef-085344bd35ad,PTD_7043,5000,2025-01-09T04:41:00
b3cc3597-a368-4897-8677-ee643d350ef7,PKT_3072,5000,2025-01-09T01:38:00
f5187865-37f1-493a-9c33-43399a346c91,PUB_6765,5000,2025-01-09T00:14:00
2b82e7bc-d8af-4d3b-8214-9af9540746b9,PIS_3543,5000,2025-01-09T14:51:00
e6c2f4ef-c919-4e90-a171-6430ea9d587d,PGK_2875,5000,2025-01-09T13:24:00
3a02b482-c273-46e0-9e31-c1bd7fee2f54,PPX_6094,5000,2025-01-09T04:07:00
84e360c6-238e-4ee6-b9a8-61afe220a1db,PND_2043,5000,2025-01-09T20:15:00
c7bca6bd-d945-44c8-b696-5b6b470d9871,PJS_6315,5000,2025-01-09T02:49:00
acf80ee4-db13-4f10-9e7f-68bee9311bd2,PPB_6985,5000,2025-01-09T10:24:00
7096dbae-3ef8-4a08-82b0-623b62e77003,PIM_3630,5000,2025-01-09T07:12:00
42369769-8dc8-4799-ad90-20210031e3de,POJ_6571,5000,2025-01-09T02:12:00
48229f4b-1ae0-4a45-809e-0f3a0f2af97d,PVI_2874,5000,2025-01-09T03:58:00
97cba981-cf5b-4978-b029-22ba5f6d1ad7,PHK_7444,5000,2025-01-09T19:45:00
6a09d8bb-76a6-44ca-8817-3af0dc99b5a0,PEU_3863,5000,2025-01-09T10:46:00
4ce2d7b7-8c83-4c9a-b21a-9c6381f73bd7,PGI_7655,5000,2025-01-09T23:17:00
3837e821-f08a-43fc-b0ec-7790aa10390e,PGF_7095,5000,2025-01-09T01:15:00
27464f63-dc2f-4c63-9a4c-43e8b7d68603,PKM_5526,5000,2025-01-09T08:46:00
03b0f795-b209-47f7-894b-44c494d20495,PLU_1710,5000,2025-01-09T13:42:00
84d228a2-c139-4266-b460-3ef89e75b82b,PFA_1463,5000,2025-01-09T08:08:00
bdf6748f-90ea-414c-a9ac-1905837147ba,PVH_6743,5000,2025-01-09T23:06:00
3f3b2879-6e6c-4bbf-a020-7b9bbc1599e3,PZA_4247,5000,2025-01-09T17:30:00
c0b8f060-782e-4bad-9e5d-d23aab02d74b,PVL_5898,5000,2025-01-09T10:05:00
21f7e225-14a8-402c-848d-c8aa59376a39,PET_6292,5000,2025-01-09T20:05:00
c96e3cf1-0f8f-4071-b669-267dab4eba44,PEH_5155,5000,2025-01-09T06:10:00
743d1688-995c-4d72-bbfa-a2ba08cc6077,PUU_4004,5000,2025-01-09T20:03:00
546467bf-86de-458e-b0b8-44d1b4e96db2,PQB_5718,5000,2025-01-09T03:37:00
a951df82-ed79-4224-b244-1da45c10619e,PBS_4790,5000,2025-01-09T17:26:00
424f3892-c207-47a2-9cad-4aa604a821dd,PUK_2217,5000,2025-01-09T06:15:00
360883de-44d2-4fa6-9714-e43f4a1fc7b4,PGN_1749,5000,2025-01-09T03:12:00
cfc94549-d547-49cf-8347-52065a0efc2c,PCX_1512,5000,2025-01-09T00:35:00
5203bb5b-4c8f-40f6-9f1e-c668cbb2d9a6,PNN_7084,5000,2025-01-09T16:00:00
172cc6d8-d0ac-40f6-b9de-98e548e6dd73,PJT_4883,5000,2025-01-09T01:17:00
9735fdd7-82de-4577-a6eb-10ade80d248c,PSH_1670,10000,2025-01-09T06:47:00
9468c547-6fff-448c-abfe-ff7eb4c8e575,PRF_6460,10000,2025-01-09T06:12:00
ee3e96a7-7bfe-48a7-8a1e-0781fa0e7047,PGP_6442,10000,2025-01-09T22:47:00
ce7f6a43-0b89-4651-b3e8-7796f159d59e,PML_5207,10000,2025-01-09T05:37:00
440b7c86-c014-4550-be6f-7a1227a3b057,PRM_4874,10000,2025-01-09T02:22:00
40d4a305-b0aa-4568-9889-286b8e483d21,PIM_7100,10000,2025-01-09T12:35:00
a1e6efa9-2825-48cb-b44f-2ac26f920af3,PKL_5329,10000,2025-01-09T11:27:00
249dcc65-9a3b-4361-8f09-a20901b6fd50,PXU_2259,10000,2025-01-09T18:22:00
d8f344e0-d30e-410e-bae2-dec7e2ca558e,PZV_7776,10000,2025-01-09T23:30:00
5510a178-9f54-4aea-970c-460e2d26a613,PQM_3298,10000,2025-01-09T11:55:00
754eb62a-bccf-44d0-b1a9-62fbc2871922,PFC_5696,10000,2025-01-09T19:23:00
602bac9e-add9-4b7c-b554-fc0da831882b,PER_7097,10000,2025-01-09T18:53:00
3ac5abe9-59e1-44bd-b9fd-c652e539ca22,PUS_4723,10000,2025-01-09T14:53:00
ddb5d73d-2366-439d-81e4-d5175cfd4c66,PYM_7835,10000,2025-01-09T23:25:00
fa496658-de1a-46cc-be2c-5035d5ebd368,PKB_3901,10000,2025-01-09T08:14:00
15654a77-cc05-4862-adb5-db435ca7e30f,PEJ_1327,10000,2025-01-09T05:55:00
4c6d38ce-57f5-41d7-82ae-1805c17e3e8e,PDJ_6722,10000,2025-01-09T10:56:00
a35bccce-043e-4ce1-82b3-0ed0542468e6,PGM_2289,10000,2025-01-09T14:38:00
76414c4b-d097-4bff-bdab-2ab1cb940d4d,PNR_6499,10000,2025-01-09T11:19:00
871e5ab9-1f5e-4f97-a3fb-bdfb3369acc8,PSG_1762,10000,2025-01-09T02:15:00
ce2c2060-afa8-4231-b420-f18d0cdfff02,PSE_2077,1500,2025-01-10T14:29:00
c695adaf-8def-43c8-8913-57ff9b290139,PGI_1657,1500,2025-01-10T04:06:00
11178874-70bf-4e2e-a970-9555def5cdef,PBF_1309,1500,2025-01-10T00:44:00
a5f024a0-b03c-4556-8758-b09215f25afd,PIG_6370,1500,2025-01-10T08:49:00
490182ef-d353-444a-808c-0ebb0d7318b3,PSN_4094,1500,2025-01-10T00:48:00
a1bc53c3-dbda-4ff2-8c3f-f791c14c78cf,PIP_6494,1500,2025-01-10T13:03:00
267197eb-8764-4a4d-91b7-560d0cb2b0ca,PYL_2247,1500,2025-01-10T19:20:00
7d2b4f51-f2b0-4a3b-b30c-060a1d9c8d68,PLX_2931,1500,2025-01-10T04:18:00
e54f9b6a-0ce5-4852-b252-c0d93ad23394,PCO_1299,1500,2025-01-10T23:42:00
5a2e25b4-154b-4cd7-929e-e11f6f55a6fc,PZP_2210,1500,2025-01-10T20:38:00
aecff3a3-e55f-4be4-a8cd-aa15fd33e4d2,PQX_5811,1500,2025-01-10T08:32:00
87ff2330-856a-4816-8b68-415bb8223742,PLN_7211,1500,2025-01-10T23:45:00
6083b87f-b68b-4265-99c1-ef50824108a3,PWS_7722,1500,2025-01-10T21:06:00
932d8a21-cf48-472b-874c-e252f2c7990e,PLT_5943,1500,2025-01-10T02:14:00
cba05a4e-961f-4cf9-a70f-e2eadac1da05,PFO_1820,1500,2025-01-10T10:58:00
112eda16-9395-42f7-b6f1-c1f2d9a26b30,PNM_5774,1500,2025-01-10T07:43:00
4b673107-c478-4962-97c8-d13efce07df9,PXV_5937,1500,2025-01-10T17:46:00
3792fcc4-1f89-4c3e-91b5-7acdf56b63cd,POI_2105,1500,2025-01-10T05:26:00
d20db449-9e78-4413-b02a-22233eaad88c,POJ_7246,1500,2025-01-10T08:16:00
32def8ee-e2e3-40ca-824b-2325ae55c7df,PWG_3753,1500,2025-01-10T19:58:00
e550cc6a-b69d-4092-ade4-266aaa22e9db,PPT_5537,5000,2025-01-10T08:18:00
21600c24-1eec-4553-b5ef-8d9b43459aaf,PWV_5480,5000,2025-01-10T19:58:00
fe719e7e-acc4-492d-a8ba-f3c8ad53791c,PVZ_2268,5000,2025-01-10T13:02:00
8445f73d-fce4-4ad6-bae3-4c7d8d34c9e9,PAT_5947,5000,2025-01-10T11:33:00
d3d439ea-3a9e-402f-b4f8-a1e8e304ce2a,PNM_7623,5000,2025-01-10T09:02:00
12421eb8-2b48-4caa-b982-dab54a624aa3,PKX_6924,5000,2025-01-10T03:54:00
08ccf5eb-f583-4826-9763-55d64866e492,PAL_2684,5000,2025-01-10T16:07:00
89389f18-b6ca-4cc9-89a3-b893c036fc41,PQL_1347,5000,2025-01-10T17:48:00
70df30c3-e6c1-40a4-b90f-8a5a874cf264,PAU_3638,5000,2025-01-10T06:21:00
c7e504d6-5ba1-440e-b30d-348095e226bc,PUT_2054,5000,2025-01-10T11:49:00
2acd2bff-743c-478e-b68b-2f009c84c170,PNP_6723,5000,2025-01-10T15:44:00
967d4e9b-d98c-4d31-9b39-5964ae3dd307,PDW_4311,5000,2025-01-10T16:28:00
f85840c1-7806-4ac6-b403-552149a6c7d1,PWY_6366,5000,2025-01-10T16:10:00
